,Currency,Curve,Close Date,Forward Start Date,Forward Start Date Index,Maturity,Implied
61188,AUD,AUD_6M,12/04/2006,21/06/2006,1,3Y,0.059848517
61189,AUD,AUD_6M,12/04/2006,21/06/2006,1,5Y,0.06015098
61190,AUD,AUD_6M,12/04/2006,21/06/2006,1,7Y,0.060159443
61191,AUD,AUD_6M,12/04/2006,21/06/2006,1,10Y,0.060235473
61193,AUD,AUD_6M,12/04/2006,21/06/2006,1,30Y,0.058235264
61194,AUD,AUD_6M,12/04/2006,20/12/2006,2,3Y,0.060256099
61195,AUD,AUD_6M,12/04/2006,20/12/2006,2,5Y,0.060333151
61196,AUD,AUD_6M,12/04/2006,20/12/2006,2,7Y,0.060307034
61197,AUD,AUD_6M,12/04/2006,20/12/2006,2,10Y,0.060335032
61199,AUD,AUD_6M,12/04/2006,20/12/2006,2,30Y,0.058216145
61200,AUD,AUD_6M,13/04/2006,14/04/2006,0,3Y,0.059971666
61201,AUD,AUD_6M,13/04/2006,14/04/2006,0,5Y,0.060342332
61202,AUD,AUD_6M,13/04/2006,14/04/2006,0,7Y,0.06044237
61203,AUD,AUD_6M,13/04/2006,14/04/2006,0,10Y,0.060595809
61205,AUD,AUD_6M,13/04/2006,14/04/2006,0,30Y,0.058674931
61206,AUD,AUD_6M,13/04/2006,21/06/2006,1,3Y,0.060260011
61207,AUD,AUD_6M,13/04/2006,21/06/2006,1,5Y,0.060513479
61208,AUD,AUD_6M,13/04/2006,21/06/2006,1,7Y,0.060573619
61209,AUD,AUD_6M,13/04/2006,21/06/2006,1,10Y,0.060694635
61211,AUD,AUD_6M,13/04/2006,21/06/2006,1,30Y,0.058702361
61212,AUD,AUD_6M,13/04/2006,20/12/2006,2,3Y,0.060649481
61213,AUD,AUD_6M,13/04/2006,20/12/2006,2,5Y,0.060716318
61214,AUD,AUD_6M,13/04/2006,20/12/2006,2,7Y,0.06074205
61215,AUD,AUD_6M,13/04/2006,20/12/2006,2,10Y,0.060806895
61217,AUD,AUD_6M,13/04/2006,20/12/2006,2,30Y,0.058691724
61218,AUD,AUD_6M,14/04/2006,17/04/2006,0,3Y,0.059983089
61219,AUD,AUD_6M,14/04/2006,17/04/2006,0,5Y,0.060350289
61220,AUD,AUD_6M,14/04/2006,17/04/2006,0,7Y,0.060447517
61221,AUD,AUD_6M,14/04/2006,17/04/2006,0,10Y,0.060600175
61223,AUD,AUD_6M,14/04/2006,17/04/2006,0,30Y,0.058678246
61224,AUD,AUD_6M,14/04/2006,21/06/2006,1,3Y,0.060260011
61225,AUD,AUD_6M,14/04/2006,21/06/2006,1,5Y,0.060513479
61226,AUD,AUD_6M,14/04/2006,21/06/2006,1,7Y,0.060573619
61227,AUD,AUD_6M,14/04/2006,21/06/2006,1,10Y,0.060694635
61229,AUD,AUD_6M,14/04/2006,21/06/2006,1,30Y,0.058702361
61230,AUD,AUD_6M,14/04/2006,20/12/2006,2,3Y,0.060649481
61231,AUD,AUD_6M,14/04/2006,20/12/2006,2,5Y,0.060716318
61232,AUD,AUD_6M,14/04/2006,20/12/2006,2,7Y,0.06074205
61233,AUD,AUD_6M,14/04/2006,20/12/2006,2,10Y,0.060806895
61235,AUD,AUD_6M,14/04/2006,20/12/2006,2,30Y,0.058691724
61236,AUD,AUD_6M,17/04/2006,18/04/2006,0,3Y,0.059991
61237,AUD,AUD_6M,17/04/2006,18/04/2006,0,5Y,0.060352896
61238,AUD,AUD_6M,17/04/2006,18/04/2006,0,7Y,0.060449677
61239,AUD,AUD_6M,17/04/2006,18/04/2006,0,10Y,0.060602267
61241,AUD,AUD_6M,17/04/2006,18/04/2006,0,30Y,0.05868008
61242,AUD,AUD_6M,17/04/2006,21/06/2006,1,3Y,0.060260011
61243,AUD,AUD_6M,17/04/2006,21/06/2006,1,5Y,0.060513479
61244,AUD,AUD_6M,17/04/2006,21/06/2006,1,7Y,0.060573619
61245,AUD,AUD_6M,17/04/2006,21/06/2006,1,10Y,0.060694635
61247,AUD,AUD_6M,17/04/2006,21/06/2006,1,30Y,0.058702361
61248,AUD,AUD_6M,17/04/2006,20/12/2006,2,3Y,0.060649481
61249,AUD,AUD_6M,17/04/2006,20/12/2006,2,5Y,0.060716318
61250,AUD,AUD_6M,17/04/2006,20/12/2006,2,7Y,0.06074205
61251,AUD,AUD_6M,17/04/2006,20/12/2006,2,10Y,0.060806895
61253,AUD,AUD_6M,17/04/2006,20/12/2006,2,30Y,0.058691724
61254,AUD,AUD_6M,18/04/2006,19/04/2006,0,3Y,0.059991975
61255,AUD,AUD_6M,18/04/2006,19/04/2006,0,5Y,0.06035309
61256,AUD,AUD_6M,18/04/2006,19/04/2006,0,7Y,0.060549824
61257,AUD,AUD_6M,18/04/2006,19/04/2006,0,10Y,0.060702213
61259,AUD,AUD_6M,18/04/2006,19/04/2006,0,30Y,0.058780332
61260,AUD,AUD_6M,18/04/2006,21/06/2006,1,3Y,0.060249564
61261,AUD,AUD_6M,18/04/2006,21/06/2006,1,5Y,0.060508675
61262,AUD,AUD_6M,18/04/2006,21/06/2006,1,7Y,0.06067466
61263,AUD,AUD_6M,18/04/2006,21/06/2006,1,10Y,0.060789761
61265,AUD,AUD_6M,18/04/2006,21/06/2006,1,30Y,0.058800961
61266,AUD,AUD_6M,18/04/2006,20/12/2006,2,3Y,0.060656072
61267,AUD,AUD_6M,18/04/2006,20/12/2006,2,5Y,0.06075516
61268,AUD,AUD_6M,18/04/2006,20/12/2006,2,7Y,0.060873168
61269,AUD,AUD_6M,18/04/2006,20/12/2006,2,10Y,0.06091437
61271,AUD,AUD_6M,18/04/2006,20/12/2006,2,30Y,0.058798022
61272,AUD,AUD_6M,19/04/2006,20/04/2006,0,3Y,0.059742936
61273,AUD,AUD_6M,19/04/2006,20/04/2006,0,5Y,0.060103231
61274,AUD,AUD_6M,19/04/2006,20/04/2006,0,7Y,0.060349929
61275,AUD,AUD_6M,19/04/2006,20/04/2006,0,10Y,0.060552331
61277,AUD,AUD_6M,19/04/2006,20/04/2006,0,30Y,0.058629216
61278,AUD,AUD_6M,19/04/2006,21/06/2006,1,3Y,0.059982123
61279,AUD,AUD_6M,19/04/2006,21/06/2006,1,5Y,0.060251098
61280,AUD,AUD_6M,19/04/2006,21/06/2006,1,7Y,0.060471708
61281,AUD,AUD_6M,19/04/2006,21/06/2006,1,10Y,0.060637164
61283,AUD,AUD_6M,19/04/2006,21/06/2006,1,30Y,0.058649562
61284,AUD,AUD_6M,19/04/2006,20/12/2006,2,3Y,0.060370299
61285,AUD,AUD_6M,19/04/2006,20/12/2006,2,5Y,0.060497572
61286,AUD,AUD_6M,19/04/2006,20/12/2006,2,7Y,0.060677838
61287,AUD,AUD_6M,19/04/2006,20/12/2006,2,10Y,0.060762355
61289,AUD,AUD_6M,19/04/2006,20/12/2006,2,30Y,0.058646013
61290,AUD,AUD_6M,20/04/2006,21/04/2006,0,3Y,0.060093143
61291,AUD,AUD_6M,20/04/2006,21/04/2006,0,5Y,0.060553363
61292,AUD,AUD_6M,20/04/2006,21/04/2006,0,7Y,0.060750348
61293,AUD,AUD_6M,20/04/2006,21/04/2006,0,10Y,0.060952461
61295,AUD,AUD_6M,20/04/2006,21/04/2006,0,30Y,0.059079126
61296,AUD,AUD_6M,20/04/2006,21/06/2006,1,3Y,0.060347624
61297,AUD,AUD_6M,20/04/2006,21/06/2006,1,5Y,0.060710609
61298,AUD,AUD_6M,20/04/2006,21/06/2006,1,7Y,0.060872687
61299,AUD,AUD_6M,20/04/2006,21/06/2006,1,10Y,0.061041648
61301,AUD,AUD_6M,20/04/2006,21/06/2006,1,30Y,0.059102762
61302,AUD,AUD_6M,20/04/2006,20/12/2006,2,3Y,0.060800766
61303,AUD,AUD_6M,20/04/2006,20/12/2006,2,5Y,0.060982691
61304,AUD,AUD_6M,20/04/2006,20/12/2006,2,7Y,0.061093683
61305,AUD,AUD_6M,20/04/2006,20/12/2006,2,10Y,0.061183604
61307,AUD,AUD_6M,20/04/2006,20/12/2006,2,30Y,0.059111154
61308,AUD,AUD_6M,21/04/2006,24/04/2006,0,3Y,0.060401
61309,AUD,AUD_6M,21/04/2006,24/04/2006,0,5Y,0.06080276
61310,AUD,AUD_6M,21/04/2006,24/04/2006,0,7Y,0.060950574
61311,AUD,AUD_6M,21/04/2006,24/04/2006,0,10Y,0.061102197
61313,AUD,AUD_6M,21/04/2006,24/04/2006,0,30Y,0.059250342
61314,AUD,AUD_6M,21/04/2006,21/06/2006,1,3Y,0.06066024
61315,AUD,AUD_6M,21/04/2006,21/06/2006,1,5Y,0.060951769
61316,AUD,AUD_6M,21/04/2006,21/06/2006,1,7Y,0.061067519
61317,AUD,AUD_6M,21/04/2006,21/06/2006,1,10Y,0.061187403
61319,AUD,AUD_6M,21/04/2006,21/06/2006,1,30Y,0.059272906
61320,AUD,AUD_6M,21/04/2006,20/12/2006,2,3Y,0.06113368
61321,AUD,AUD_6M,21/04/2006,20/12/2006,2,5Y,0.061218119
61322,AUD,AUD_6M,21/04/2006,20/12/2006,2,7Y,0.06128001
61323,AUD,AUD_6M,21/04/2006,20/12/2006,2,10Y,0.061327641
61325,AUD,AUD_6M,21/04/2006,20/12/2006,2,30Y,0.059282452
61326,AUD,AUD_6M,24/04/2006,25/04/2006,0,3Y,0.060198694
61327,AUD,AUD_6M,24/04/2006,25/04/2006,0,5Y,0.060601553
61328,AUD,AUD_6M,24/04/2006,25/04/2006,0,7Y,0.060699529
61329,AUD,AUD_6M,24/04/2006,25/04/2006,0,10Y,0.06085243
61331,AUD,AUD_6M,24/04/2006,25/04/2006,0,30Y,0.059022145
61332,AUD,AUD_6M,24/04/2006,21/06/2006,1,3Y,0.060420919
61333,AUD,AUD_6M,24/04/2006,21/06/2006,1,5Y,0.060729962
61334,AUD,AUD_6M,24/04/2006,21/06/2006,1,7Y,0.060798407
61335,AUD,AUD_6M,24/04/2006,21/06/2006,1,10Y,0.060925772
61337,AUD,AUD_6M,24/04/2006,21/06/2006,1,30Y,0.059036934
61338,AUD,AUD_6M,24/04/2006,20/12/2006,2,3Y,0.060901407
61339,AUD,AUD_6M,24/04/2006,20/12/2006,2,5Y,0.060977912
61340,AUD,AUD_6M,24/04/2006,20/12/2006,2,7Y,0.061000855
61341,AUD,AUD_6M,24/04/2006,20/12/2006,2,10Y,0.061064205
61343,AUD,AUD_6M,24/04/2006,20/12/2006,2,30Y,0.059044979
61344,AUD,AUD_6M,25/04/2006,26/04/2006,0,3Y,0.060201907
61345,AUD,AUD_6M,25/04/2006,26/04/2006,0,5Y,0.060603479
61346,AUD,AUD_6M,25/04/2006,26/04/2006,0,7Y,0.060700425
61347,AUD,AUD_6M,25/04/2006,26/04/2006,0,10Y,0.060852504
61349,AUD,AUD_6M,25/04/2006,26/04/2006,0,30Y,0.059020085
61350,AUD,AUD_6M,25/04/2006,21/06/2006,1,3Y,0.060420919
61351,AUD,AUD_6M,25/04/2006,21/06/2006,1,5Y,0.060729962
61352,AUD,AUD_6M,25/04/2006,21/06/2006,1,7Y,0.060798407
61353,AUD,AUD_6M,25/04/2006,21/06/2006,1,10Y,0.060925772
61355,AUD,AUD_6M,25/04/2006,21/06/2006,1,30Y,0.059036934
61356,AUD,AUD_6M,25/04/2006,20/12/2006,2,3Y,0.060901407
61357,AUD,AUD_6M,25/04/2006,20/12/2006,2,5Y,0.060977912
61358,AUD,AUD_6M,25/04/2006,20/12/2006,2,7Y,0.061000855
61359,AUD,AUD_6M,25/04/2006,20/12/2006,2,10Y,0.061064205
61361,AUD,AUD_6M,25/04/2006,20/12/2006,2,30Y,0.059044979
61362,AUD,AUD_6M,26/04/2006,27/04/2006,0,3Y,0.060912857
61363,AUD,AUD_6M,26/04/2006,27/04/2006,0,5Y,0.061303181
61364,AUD,AUD_6M,26/04/2006,27/04/2006,0,7Y,0.061399893
61365,AUD,AUD_6M,26/04/2006,27/04/2006,0,10Y,0.061552133
61367,AUD,AUD_6M,26/04/2006,27/04/2006,0,30Y,0.059658144
61368,AUD,AUD_6M,26/04/2006,21/06/2006,1,3Y,0.061148449
61369,AUD,AUD_6M,26/04/2006,21/06/2006,1,5Y,0.061441606
61370,AUD,AUD_6M,26/04/2006,21/06/2006,1,7Y,0.061505929
61371,AUD,AUD_6M,26/04/2006,21/06/2006,1,10Y,0.061632254
61373,AUD,AUD_6M,26/04/2006,21/06/2006,1,30Y,0.059680577
61374,AUD,AUD_6M,26/04/2006,20/12/2006,2,3Y,0.061632645
61375,AUD,AUD_6M,26/04/2006,20/12/2006,2,5Y,0.061695411
61376,AUD,AUD_6M,26/04/2006,20/12/2006,2,7Y,0.061713841
61377,AUD,AUD_6M,26/04/2006,20/12/2006,2,10Y,0.061774487
61379,AUD,AUD_6M,26/04/2006,20/12/2006,2,30Y,0.05969072
61380,AUD,AUD_6M,27/04/2006,28/04/2006,0,3Y,0.061213088
61381,AUD,AUD_6M,27/04/2006,28/04/2006,0,5Y,0.061553329
61382,AUD,AUD_6M,27/04/2006,28/04/2006,0,7Y,0.061700366
61383,AUD,AUD_6M,27/04/2006,28/04/2006,0,10Y,0.061802259
61385,AUD,AUD_6M,27/04/2006,28/04/2006,0,30Y,0.059888244
61386,AUD,AUD_6M,27/04/2006,21/06/2006,1,3Y,0.061431909
61387,AUD,AUD_6M,27/04/2006,21/06/2006,1,5Y,0.06167636
61388,AUD,AUD_6M,27/04/2006,21/06/2006,1,7Y,0.06180153
61389,AUD,AUD_6M,27/04/2006,21/06/2006,1,10Y,0.061872508
61391,AUD,AUD_6M,27/04/2006,21/06/2006,1,30Y,0.059906994
61392,AUD,AUD_6M,27/04/2006,20/12/2006,2,3Y,0.06192256
61393,AUD,AUD_6M,27/04/2006,20/12/2006,2,5Y,0.061930615
61394,AUD,AUD_6M,27/04/2006,20/12/2006,2,7Y,0.062018091
61395,AUD,AUD_6M,27/04/2006,20/12/2006,2,10Y,0.062009475
61397,AUD,AUD_6M,27/04/2006,20/12/2006,2,30Y,0.059916026
61398,AUD,AUD_6M,28/04/2006,28/04/2006,0,3Y,0.06095173
61399,AUD,AUD_6M,28/04/2006,28/04/2006,0,5Y,0.061295675
61400,AUD,AUD_6M,28/04/2006,28/04/2006,0,7Y,0.061445328
61401,AUD,AUD_6M,28/04/2006,28/04/2006,0,10Y,0.061597991
61403,AUD,AUD_6M,28/04/2006,28/04/2006,0,30Y,0.05969295
61404,AUD,AUD_6M,28/04/2006,21/06/2006,1,3Y,0.061143849
61405,AUD,AUD_6M,28/04/2006,21/06/2006,1,5Y,0.061411479
61406,AUD,AUD_6M,28/04/2006,21/06/2006,1,7Y,0.06153565
61407,AUD,AUD_6M,28/04/2006,21/06/2006,1,10Y,0.061662997
61409,AUD,AUD_6M,28/04/2006,21/06/2006,1,30Y,0.059712706
61410,AUD,AUD_6M,28/04/2006,20/12/2006,2,3Y,0.061570702
61411,AUD,AUD_6M,28/04/2006,20/12/2006,2,5Y,0.061667114
61412,AUD,AUD_6M,28/04/2006,20/12/2006,2,7Y,0.061740713
61413,AUD,AUD_6M,28/04/2006,20/12/2006,2,10Y,0.061793327
61415,AUD,AUD_6M,28/04/2006,20/12/2006,2,30Y,0.059719189
61416,AUD,AUD_6M,01/05/2006,02/05/2006,0,3Y,0.061011
61417,AUD,AUD_6M,01/05/2006,02/05/2006,0,5Y,0.0614534
61418,AUD,AUD_6M,01/05/2006,02/05/2006,0,7Y,0.061400058
61419,AUD,AUD_6M,01/05/2006,02/05/2006,0,10Y,0.06155299
61421,AUD,AUD_6M,01/05/2006,02/05/2006,0,30Y,0.059650576
61422,AUD,AUD_6M,01/05/2006,21/06/2006,1,3Y,0.061207509
61423,AUD,AUD_6M,01/05/2006,21/06/2006,1,5Y,0.061565563
61424,AUD,AUD_6M,01/05/2006,21/06/2006,1,7Y,0.061473716
61425,AUD,AUD_6M,01/05/2006,21/06/2006,1,10Y,0.061617193
61427,AUD,AUD_6M,01/05/2006,21/06/2006,1,30Y,0.059663149
61428,AUD,AUD_6M,01/05/2006,20/12/2006,2,3Y,0.061697249
61429,AUD,AUD_6M,01/05/2006,20/12/2006,2,5Y,0.061803807
61430,AUD,AUD_6M,01/05/2006,20/12/2006,2,7Y,0.061645432
61431,AUD,AUD_6M,01/05/2006,20/12/2006,2,10Y,0.061759843
61433,AUD,AUD_6M,01/05/2006,20/12/2006,2,30Y,0.05967108
61434,AUD,AUD_6M,02/05/2006,03/05/2006,0,3Y,0.06136324
61435,AUD,AUD_6M,02/05/2006,03/05/2006,0,5Y,0.061853899
61436,AUD,AUD_6M,02/05/2006,03/05/2006,0,7Y,0.061901439
61437,AUD,AUD_6M,02/05/2006,03/05/2006,0,10Y,0.062053563
61439,AUD,AUD_6M,02/05/2006,03/05/2006,0,30Y,0.060151349
61440,AUD,AUD_6M,02/05/2006,21/06/2006,1,3Y,0.061593641
61441,AUD,AUD_6M,02/05/2006,21/06/2006,1,5Y,0.061986067
61442,AUD,AUD_6M,02/05/2006,21/06/2006,1,7Y,0.061994217
61443,AUD,AUD_6M,02/05/2006,21/06/2006,1,10Y,0.062126651
61445,AUD,AUD_6M,02/05/2006,21/06/2006,1,30Y,0.060169915
61446,AUD,AUD_6M,02/05/2006,20/12/2006,2,3Y,0.062153215
61447,AUD,AUD_6M,02/05/2006,20/12/2006,2,5Y,0.062282487
61448,AUD,AUD_6M,02/05/2006,20/12/2006,2,7Y,0.062214674
61449,AUD,AUD_6M,02/05/2006,20/12/2006,2,10Y,0.06228592
61451,AUD,AUD_6M,02/05/2006,20/12/2006,2,30Y,0.060192099
61452,AUD,AUD_6M,03/05/2006,04/05/2006,0,3Y,0.061775474
61453,AUD,AUD_6M,03/05/2006,04/05/2006,0,5Y,0.06215485
61454,AUD,AUD_6M,03/05/2006,04/05/2006,0,7Y,0.062251155
61455,AUD,AUD_6M,03/05/2006,04/05/2006,0,10Y,0.062353316
61457,AUD,AUD_6M,03/05/2006,04/05/2006,0,30Y,0.060582582
61458,AUD,AUD_6M,03/05/2006,21/06/2006,1,3Y,0.061964764
61459,AUD,AUD_6M,03/05/2006,21/06/2006,1,5Y,0.062254832
61460,AUD,AUD_6M,03/05/2006,21/06/2006,1,7Y,0.06233115
61461,AUD,AUD_6M,03/05/2006,21/06/2006,1,10Y,0.062409854
61463,AUD,AUD_6M,03/05/2006,21/06/2006,1,30Y,0.060594505
61464,AUD,AUD_6M,03/05/2006,20/12/2006,2,3Y,0.062476357
61465,AUD,AUD_6M,03/05/2006,20/12/2006,2,5Y,0.062498226
61466,AUD,AUD_6M,03/05/2006,20/12/2006,2,7Y,0.062537324
61467,AUD,AUD_6M,03/05/2006,20/12/2006,2,10Y,0.06254001
61469,AUD,AUD_6M,03/05/2006,20/12/2006,2,30Y,0.060610357
61470,AUD,AUD_6M,04/05/2006,05/05/2006,0,3Y,0.061973169
61471,AUD,AUD_6M,04/05/2006,05/05/2006,0,5Y,0.062403382
61472,AUD,AUD_6M,04/05/2006,05/05/2006,0,7Y,0.062500714
61473,AUD,AUD_6M,04/05/2006,05/05/2006,0,10Y,0.062602538
61475,AUD,AUD_6M,04/05/2006,05/05/2006,0,30Y,0.060852865
61476,AUD,AUD_6M,04/05/2006,21/06/2006,1,3Y,0.062173494
61477,AUD,AUD_6M,04/05/2006,21/06/2006,1,5Y,0.062515878
61478,AUD,AUD_6M,04/05/2006,21/06/2006,1,7Y,0.062586032
61479,AUD,AUD_6M,04/05/2006,21/06/2006,1,10Y,0.062665651
61481,AUD,AUD_6M,04/05/2006,21/06/2006,1,30Y,0.060867658
61482,AUD,AUD_6M,04/05/2006,20/12/2006,2,3Y,0.062701734
61483,AUD,AUD_6M,04/05/2006,20/12/2006,2,5Y,0.062784483
61484,AUD,AUD_6M,04/05/2006,20/12/2006,2,7Y,0.062800301
61485,AUD,AUD_6M,04/05/2006,20/12/2006,2,10Y,0.062812404
61487,AUD,AUD_6M,04/05/2006,20/12/2006,2,30Y,0.060891188
61488,AUD,AUD_6M,05/05/2006,08/05/2006,0,3Y,0.061623349
61489,AUD,AUD_6M,05/05/2006,08/05/2006,0,5Y,0.062054262
61490,AUD,AUD_6M,05/05/2006,08/05/2006,0,7Y,0.062251071
61491,AUD,AUD_6M,05/05/2006,08/05/2006,0,10Y,0.062453177
61493,AUD,AUD_6M,05/05/2006,08/05/2006,0,30Y,0.060670974
61494,AUD,AUD_6M,05/05/2006,21/06/2006,1,3Y,0.06179443
61495,AUD,AUD_6M,05/05/2006,21/06/2006,1,5Y,0.062152096
61496,AUD,AUD_6M,05/05/2006,21/06/2006,1,7Y,0.062332304
61497,AUD,AUD_6M,05/05/2006,21/06/2006,1,10Y,0.062509846
61499,AUD,AUD_6M,05/05/2006,21/06/2006,1,30Y,0.060685212
61500,AUD,AUD_6M,05/05/2006,20/12/2006,2,3Y,0.062312912
61501,AUD,AUD_6M,05/05/2006,20/12/2006,2,5Y,0.06243933
61502,AUD,AUD_6M,05/05/2006,20/12/2006,2,7Y,0.062574247
61503,AUD,AUD_6M,05/05/2006,20/12/2006,2,10Y,0.062664656
61505,AUD,AUD_6M,05/05/2006,20/12/2006,2,30Y,0.060712757
61506,AUD,AUD_6M,08/05/2006,09/05/2006,0,3Y,0.061361
61507,AUD,AUD_6M,08/05/2006,09/05/2006,0,5Y,0.061803553
61508,AUD,AUD_6M,08/05/2006,09/05/2006,0,7Y,0.062000175
61509,AUD,AUD_6M,08/05/2006,09/05/2006,0,10Y,0.062202959
61511,AUD,AUD_6M,08/05/2006,09/05/2006,0,30Y,0.060460632
61512,AUD,AUD_6M,08/05/2006,21/06/2006,1,3Y,0.061508457
61513,AUD,AUD_6M,08/05/2006,21/06/2006,1,5Y,0.061898181
61514,AUD,AUD_6M,08/05/2006,21/06/2006,1,7Y,0.062074618
61515,AUD,AUD_6M,08/05/2006,21/06/2006,1,10Y,0.062256329
61517,AUD,AUD_6M,08/05/2006,21/06/2006,1,30Y,0.060473091
61518,AUD,AUD_6M,08/05/2006,20/12/2006,2,3Y,0.061966538
61519,AUD,AUD_6M,08/05/2006,20/12/2006,2,5Y,0.062180974
61520,AUD,AUD_6M,08/05/2006,20/12/2006,2,7Y,0.06230319
61521,AUD,AUD_6M,08/05/2006,20/12/2006,2,10Y,0.062406076
61523,AUD,AUD_6M,08/05/2006,20/12/2006,2,30Y,0.060495635
61524,AUD,AUD_6M,09/05/2006,10/05/2006,0,3Y,0.061673037
61525,AUD,AUD_6M,09/05/2006,10/05/2006,0,5Y,0.06210384
61526,AUD,AUD_6M,09/05/2006,10/05/2006,0,7Y,0.062251263
61527,AUD,AUD_6M,09/05/2006,10/05/2006,0,10Y,0.062403366
61529,AUD,AUD_6M,09/05/2006,10/05/2006,0,30Y,0.060631338
61530,AUD,AUD_6M,09/05/2006,21/06/2006,1,3Y,0.061832851
61531,AUD,AUD_6M,09/05/2006,21/06/2006,1,5Y,0.062195278
61532,AUD,AUD_6M,09/05/2006,21/06/2006,1,7Y,0.062323377
61533,AUD,AUD_6M,09/05/2006,21/06/2006,1,10Y,0.062455181
61535,AUD,AUD_6M,09/05/2006,21/06/2006,1,30Y,0.060643011
61536,AUD,AUD_6M,09/05/2006,20/12/2006,2,3Y,0.062358879
61537,AUD,AUD_6M,09/05/2006,20/12/2006,2,5Y,0.062473822
61538,AUD,AUD_6M,09/05/2006,20/12/2006,2,7Y,0.062551118
61539,AUD,AUD_6M,09/05/2006,20/12/2006,2,10Y,0.062608726
61541,AUD,AUD_6M,09/05/2006,20/12/2006,2,30Y,0.060667883
61542,AUD,AUD_6M,10/05/2006,11/05/2006,0,3Y,0.062135734
61543,AUD,AUD_6M,10/05/2006,11/05/2006,0,5Y,0.062505016
61544,AUD,AUD_6M,10/05/2006,11/05/2006,0,7Y,0.062601282
61545,AUD,AUD_6M,10/05/2006,11/05/2006,0,10Y,0.06275345
61547,AUD,AUD_6M,10/05/2006,11/05/2006,0,30Y,0.061002904
61548,AUD,AUD_6M,10/05/2006,21/06/2006,1,3Y,0.062305296
61549,AUD,AUD_6M,10/05/2006,21/06/2006,1,5Y,0.06260354
61550,AUD,AUD_6M,10/05/2006,21/06/2006,1,7Y,0.062676454
61551,AUD,AUD_6M,10/05/2006,21/06/2006,1,10Y,0.062810421
61553,AUD,AUD_6M,10/05/2006,21/06/2006,1,30Y,0.061016361
61554,AUD,AUD_6M,10/05/2006,20/12/2006,2,3Y,0.062801207
61555,AUD,AUD_6M,10/05/2006,20/12/2006,2,5Y,0.062873132
61556,AUD,AUD_6M,10/05/2006,20/12/2006,2,7Y,0.06289581
61557,AUD,AUD_6M,10/05/2006,20/12/2006,2,10Y,0.062962849
61559,AUD,AUD_6M,10/05/2006,20/12/2006,2,30Y,0.061042314
61560,AUD,AUD_6M,11/05/2006,12/05/2006,0,3Y,0.06207319
61561,AUD,AUD_6M,11/05/2006,12/05/2006,0,5Y,0.062453395
61562,AUD,AUD_6M,11/05/2006,12/05/2006,0,7Y,0.062600727
61563,AUD,AUD_6M,11/05/2006,12/05/2006,0,10Y,0.062702546
61565,AUD,AUD_6M,11/05/2006,12/05/2006,0,30Y,0.060982963
61566,AUD,AUD_6M,11/05/2006,21/06/2006,1,3Y,0.062245627
61567,AUD,AUD_6M,11/05/2006,21/06/2006,1,5Y,0.062554336
61568,AUD,AUD_6M,11/05/2006,21/06/2006,1,7Y,0.062678209
61569,AUD,AUD_6M,11/05/2006,21/06/2006,1,10Y,0.06275844
61571,AUD,AUD_6M,11/05/2006,21/06/2006,1,30Y,0.060996742
61572,AUD,AUD_6M,11/05/2006,20/12/2006,2,3Y,0.062767215
61573,AUD,AUD_6M,11/05/2006,20/12/2006,2,5Y,0.062854254
61574,AUD,AUD_6M,11/05/2006,20/12/2006,2,7Y,0.062913093
61575,AUD,AUD_6M,11/05/2006,20/12/2006,2,10Y,0.062915569
61577,AUD,AUD_6M,11/05/2006,20/12/2006,2,30Y,0.061027894
61578,AUD,AUD_6M,12/05/2006,15/05/2006,0,3Y,0.061973304
61579,AUD,AUD_6M,12/05/2006,15/05/2006,0,5Y,0.0624044
61580,AUD,AUD_6M,12/05/2006,15/05/2006,0,7Y,0.06260117
61581,AUD,AUD_6M,12/05/2006,15/05/2006,0,10Y,0.062753272
61583,AUD,AUD_6M,12/05/2006,15/05/2006,0,30Y,0.061011084
61584,AUD,AUD_6M,12/05/2006,21/06/2006,1,3Y,0.062124498
61585,AUD,AUD_6M,12/05/2006,21/06/2006,1,5Y,0.062497576
61586,AUD,AUD_6M,12/05/2006,21/06/2006,1,7Y,0.06267327
61587,AUD,AUD_6M,12/05/2006,21/06/2006,1,10Y,0.06280486
61589,AUD,AUD_6M,12/05/2006,21/06/2006,1,30Y,0.061025342
61590,AUD,AUD_6M,12/05/2006,20/12/2006,2,3Y,0.062624358
61591,AUD,AUD_6M,12/05/2006,20/12/2006,2,5Y,0.062812774
61592,AUD,AUD_6M,12/05/2006,20/12/2006,2,7Y,0.062914336
61593,AUD,AUD_6M,12/05/2006,20/12/2006,2,10Y,0.062968516
61595,AUD,AUD_6M,12/05/2006,20/12/2006,2,30Y,0.061058223
61596,AUD,AUD_6M,15/05/2006,16/05/2006,0,3Y,0.062071
61597,AUD,AUD_6M,15/05/2006,16/05/2006,0,5Y,0.062553562
61598,AUD,AUD_6M,15/05/2006,16/05/2006,0,7Y,0.062750183
61599,AUD,AUD_6M,15/05/2006,16/05/2006,0,10Y,0.062902962
61601,AUD,AUD_6M,15/05/2006,16/05/2006,0,30Y,0.061180704
61602,AUD,AUD_6M,15/05/2006,21/06/2006,1,3Y,0.062214941
61603,AUD,AUD_6M,15/05/2006,21/06/2006,1,5Y,0.062643403
61604,AUD,AUD_6M,15/05/2006,21/06/2006,1,7Y,0.062820092
61605,AUD,AUD_6M,15/05/2006,21/06/2006,1,10Y,0.062952319
